loan_id,customer_id,application_date,disbursement_date,product_type,channel,province,age,employment_type,monthly_income_idr,loan_amount_idr,tenor_months,interest_rate_pct,credit_score,dti_ratio,status
LN004725,CUS01419,2022-02-23,,KTA (Personal Loan),Partner API,Sumatera Utara,31,Employed,3186941,35008014,12,2.06,622,91.54,Pending
LN004726,CUS02605,2024-07-18,2024-07-19,Education Loan,Partner API,DKI Jakarta,18,Freelancer,4177480,8050543,12,2.08,834,16.06,Approved
LN004727,CUS03439,2024-11-25,,Business Loan,Partner API,Sulawesi Selatan,33,Business Owner,5006555,144061450,18,2.3,679,159.86,Pending
LN004728,CUS02841,2023-11-04,,PayLater,Mobile App,DKI Jakarta,28,Employed,2191062,4874484,3,3.06,679,74.16,Pending
LN004729,CUS00040,2023-01-30,2023-02-01,PayLater,Mobile App,Jawa Barat,44,Employed,3788302,696201,3,3.1,678,6.13,Approved
LN004730,CUS01373,2022-08-10,2022-08-14,PayLater,Mobile App,Jawa Tengah,32,Self-Employed,6309433,922230,12,2.41,683,1.22,Approved
LN004731,CUS00006,2022-07-30,,KTA (Personal Loan),Mobile App,Sumatera Utara,22,Employed,2323270,10563654,3,2.59,459,151.56,Pending
LN004732,CUS03109,2022-01-26,2022-01-30,PayLater,Mobile App,Banten,31,Employed,10008021,2437537,12,2.1,630,2.03,Approved
LN004733,CUS02693,2022-05-19,2022-05-21,PayLater,Mobile App,Banten,23,Business Owner,10710299,1808510,12,1.65,646,1.41,Approved
LN004734,CUS01542,2023-02-01,,Business Loan,Web,Sulawesi Selatan,35,Employed,2368714,163314829,18,3.39,752,383.04,Rejected
LN004735,CUS03478,2022-09-16,2022-09-19,PayLater,Web,Jawa Tengah,34,Employed,11291042,2632042,1,1.34,653,23.31,Approved
LN004736,CUS03024,2024-11-08,,KTA (Personal Loan),Mobile App,Banten,39,Business Owner,4587287,26804180,36,1.58,518,16.23,Pending
LN004737,CUS02979,2023-06-09,,PayLater,Web,DKI Jakarta,25,Employed,6427249,3726671,1,3.4,684,57.98,Pending
LN004738,CUS01260,2023-12-29,,PayLater,Mobile App,Jawa Barat,32,Business Owner,3711541,2128860,6,2.51,585,9.56,Rejected
LN004739,CUS00426,2024-05-12,,PayLater,Mobile App,DKI Jakarta,21,Employed,8699493,2089432,12,1.94,552,2.0,Pending
LN004740,CUS00841,2024-09-12,,PayLater,Web,Kalimantan Timur,37,Student,6379529,3906168,1,2.84,583,61.23,Pending
LN004741,CUS02171,2024-06-29,,Business Loan,Mobile App,Bali,36,Self-Employed,3067754,158207931,1,2.89,693,5157.13,Rejected
LN004742,CUS00976,2023-01-16,2023-01-19,PayLater,Web,DKI Jakarta,35,Student,2485109,564794,1,1.83,750,22.73,Approved
LN004743,CUS01720,2023-05-13,2023-05-15,PayLater,Mobile App,Jawa Tengah,32,Self-Employed,2081849,1147057,12,2.23,688,4.59,Approved
LN004744,CUS02016,2022-10-09,2022-10-13,Business Loan,Web,Jawa Barat,35,Employed,5596844,50488654,24,2.94,700,37.59,Approved
LN004745,CUS00246,2022-04-01,,Business Loan,Mobile App,Jawa Barat,44,Freelancer,7049246,76804089,12,2.09,687,90.79,Pending
LN004746,CUS00584,2022-05-04,,Business Loan,Mobile App,Jawa Tengah,29,Self-Employed,7389184,65375135,12,2.64,658,73.73,Pending
LN004747,CUS02915,2022-09-19,,Education Loan,Mobile App,DKI Jakarta,33,Self-Employed,4658293,21713001,6,3.21,705,77.69,Pending
LN004748,CUS01147,2023-10-01,,Business Loan,Partner API,DKI Jakarta,23,Employed,2497374,167345694,1,1.3,456,6700.87,Pending
LN004749,CUS00382,2024-06-11,2024-06-12,PayLater,Mobile App,Jawa Tengah,25,Employed,3320757,1364391,1,2.33,658,41.09,Approved
LN004750,CUS00180,2024-11-16,,Business Loan,Mobile App,DKI Jakarta,32,Self-Employed,9982635,116966211,24,2.63,566,48.82,Pending
LN004751,CUS00949,2024-01-03,,KTA (Personal Loan),Mobile App,Jawa Tengah,40,Employed,3738411,21551731,3,1.6,743,192.16,Pending
LN004752,CUS03464,2023-09-30,2023-10-04,PayLater,Mobile App,Jawa Barat,29,Business Owner,5449307,2776000,36,2.24,638,1.42,Approved
LN004753,CUS02129,2022-10-26,,PayLater,Mobile App,Sumatera Utara,30,Employed,2622289,3293410,3,3.02,652,41.86,Pending
LN004754,CUS01692,2022-10-29,,PayLater,Mobile App,Jawa Timur,28,Self-Employed,6118933,4521199,12,2.15,529,6.16,Rejected
LN004755,CUS02871,2024-08-19,2024-08-21,PayLater,Agent,Jawa Timur,27,Business Owner,3799339,1365317,24,1.76,731,1.5,Approved
LN004756,CUS01526,2023-09-25,,PayLater,Mobile App,DKI Jakarta,34,Employed,9369554,891529,6,3.07,700,1.59,Pending
LN004757,CUS01878,2023-12-04,,PayLater,Mobile App,Jawa Barat,20,Employed,7953185,3322453,18,2.72,694,2.32,Rejected
LN004758,CUS03064,2023-08-20,,Business Loan,Agent,DIY Yogyakarta,42,Employed,3713646,84884861,6,2.47,584,380.96,Rejected
LN004759,CUS00348,2024-01-26,,Education Loan,Mobile App,Jawa Barat,26,Self-Employed,4634088,9072567,6,2.45,588,32.63,Rejected
LN004760,CUS02379,2022-01-17,,KTA (Personal Loan),Web,Jawa Barat,37,Employed,3592211,10268922,3,3.01,667,95.29,Rejected
LN004761,CUS00392,2024-11-26,,Business Loan,Mobile App,Sulawesi Selatan,21,Freelancer,2133530,116192859,18,2.65,594,302.56,Pending
LN004762,CUS02071,2022-10-24,2022-10-25,PayLater,Agent,DKI Jakarta,37,Self-Employed,2989100,1852117,6,2.82,684,10.33,Approved
LN004763,CUS00547,2022-04-28,,Education Loan,Agent,Jawa Tengah,37,Self-Employed,5631457,29935659,6,2.15,477,88.6,Pending
LN004764,CUS02611,2023-05-02,,KTA (Personal Loan),Mobile App,DKI Jakarta,35,Freelancer,6077501,23265536,36,1.54,610,10.63,Pending
LN004765,CUS03359,2024-11-04,2024-11-06,PayLater,Mobile App,Jawa Barat,24,Employed,5466106,1455289,6,2.81,793,4.44,Approved
LN004766,CUS01616,2022-04-22,,PayLater,Mobile App,DKI Jakarta,33,Self-Employed,4172010,3329820,6,3.05,685,13.3,Pending
LN004767,CUS00307,2024-05-14,2024-05-15,PayLater,Agent,DKI Jakarta,22,Self-Employed,8751961,1599147,36,2.39,663,0.51,Approved
LN004768,CUS02425,2023-12-06,2023-12-09,PayLater,Mobile App,Jawa Barat,29,Employed,5194306,2723387,6,2.94,808,8.74,Approved
LN004769,CUS02326,2023-02-05,,PayLater,Agent,Banten,40,Freelancer,7624678,2671592,6,2.33,463,5.84,Rejected
LN004770,CUS00256,2023-02-15,,PayLater,Partner API,Bali,38,Business Owner,1724906,2541009,18,2.45,584,8.18,Pending
LN004771,CUS01782,2023-02-17,,PayLater,Mobile App,Jawa Timur,32,Freelancer,1500000,4082385,6,3.38,617,45.36,Pending
LN004772,CUS02714,2022-05-21,,PayLater,Partner API,Jawa Barat,24,Student,5928141,1474758,3,2.35,718,8.29,Rejected
LN004773,CUS00536,2023-12-01,,Education Loan,Mobile App,Banten,37,Employed,2126714,27607682,6,2.32,720,216.36,Rejected
LN004774,CUS00970,2023-01-23,,PayLater,Mobile App,Jawa Tengah,32,Business Owner,4401594,4061032,18,1.57,580,5.13,Rejected
LN004775,CUS01195,2024-09-01,,PayLater,Mobile App,Jawa Barat,18,Self-Employed,4171099,1999050,1,2.85,729,47.93,Pending
LN004776,CUS01070,2024-08-15,,KTA (Personal Loan),Mobile App,DKI Jakarta,38,Student,12960137,13127112,6,2.15,617,16.88,Pending
LN004777,CUS03486,2023-11-10,,Business Loan,Mobile App,Banten,31,Employed,6356232,63111654,6,2.57,746,165.48,Rejected
LN004778,CUS01291,2023-11-19,,PayLater,Mobile App,Jawa Tengah,41,Employed,5523177,1996863,3,2.34,567,12.05,Rejected
LN004779,CUS03281,2023-09-06,,Business Loan,Web,Bali,23,Employed,8261718,115817302,12,2.28,640,116.82,Rejected
LN004780,CUS01610,2024-05-07,2024-05-10,PayLater,Web,Sumatera Utara,18,Employed,6237231,708656,6,2.44,610,1.89,Approved
LN004781,CUS02871,2023-11-05,2023-11-06,PayLater,Agent,Jawa Barat,34,Employed,3799356,4614616,12,2.48,734,10.12,Approved
LN004782,CUS03408,2022-11-29,2022-12-04,PayLater,Partner API,Banten,34,Employed,9509805,944036,12,3.09,608,0.83,Approved
LN004783,CUS03013,2022-08-03,,KTA (Personal Loan),Web,Jawa Tengah,18,Employed,2569182,17567302,3,3.26,646,227.92,Pending
LN004784,CUS01337,2024-07-19,,PayLater,Mobile App,DKI Jakarta,24,Employed,6070167,991793,6,2.83,690,2.72,Rejected
LN004785,CUS01303,2022-03-28,,KTA (Personal Loan),Mobile App,Jawa Tengah,54,Employed,1975647,16550277,3,3.14,693,279.24,Pending
LN004786,CUS01855,2024-10-12,,PayLater,Mobile App,Sulawesi Selatan,29,Employed,5650840,4269532,1,2.93,720,75.56,Rejected
LN004787,CUS01114,2023-03-26,,KTA (Personal Loan),Mobile App,Sumatera Utara,37,Employed,5613821,32682911,12,2.75,666,48.52,Pending
LN004788,CUS00957,2022-01-08,,PayLater,Web,Jawa Tengah,26,Employed,13671466,1522954,12,3.23,616,0.93,Pending
LN004789,CUS00306,2023-04-02,,KTA (Personal Loan),Web,Jawa Barat,18,Self-Employed,1955123,44229133,3,1.85,622,754.07,Pending
LN004790,CUS00831,2023-04-17,,KTA (Personal Loan),Agent,DKI Jakarta,30,Employed,3486525,41032042,12,2.16,652,98.07,Pending
LN004791,CUS00558,2024-08-13,,KTA (Personal Loan),Mobile App,Jawa Barat,29,Employed,8191093,38914217,36,2.09,669,13.2,Pending
LN004792,CUS03195,2023-03-13,,PayLater,Web,DIY Yogyakarta,28,Employed,6114287,4314347,1,2.35,638,70.56,Pending
LN004793,CUS03155,2023-05-05,,Business Loan,Partner API,Banten,31,Business Owner,5571258,127733439,12,2.84,651,191.06,Pending
LN004794,CUS02395,2024-09-11,,KTA (Personal Loan),Mobile App,Jawa Timur,34,Business Owner,2817236,27564681,18,1.94,528,54.36,Rejected
LN004795,CUS00447,2023-11-10,,PayLater,Mobile App,Banten,30,Freelancer,3507652,2182707,1,2.75,703,62.23,Rejected
LN004796,CUS00637,2024-02-09,,Education Loan,Agent,Jawa Timur,21,Employed,10553552,10594100,18,2.21,664,5.58,Rejected
LN004797,CUS00433,2023-02-25,2023-02-28,KTA (Personal Loan),Web,Jawa Tengah,35,Employed,4847835,30083524,36,2.33,730,17.24,Approved
LN004798,CUS00674,2024-03-30,,KTA (Personal Loan),Partner API,Jawa Tengah,18,Student,6262965,45027155,1,2.6,650,718.94,Rejected
LN004799,CUS01842,2023-01-13,,PayLater,Agent,Jawa Barat,18,Employed,4666106,3172918,18,3.34,510,3.78,Pending
LN004800,CUS01909,2022-01-14,,KTA (Personal Loan),Web,Sulawesi Selatan,37,Employed,2458586,46382308,6,2.14,621,314.42,Pending
LN004801,CUS01287,2024-01-14,,PayLater,Mobile App,Jawa Barat,36,Business Owner,8755868,2106128,3,2.46,634,8.02,Pending
LN004802,CUS01666,2022-01-21,2022-01-22,PayLater,Partner API,Sumatera Utara,31,Employed,6762396,3628120,12,1.96,709,4.47,Approved
LN004803,CUS00495,2022-06-01,,PayLater,Partner API,Sumatera Utara,20,Business Owner,19941839,3418994,1,2.14,484,17.14,Pending
LN004804,CUS02196,2024-01-03,,KTA (Personal Loan),Mobile App,Banten,26,Employed,2718523,35169522,12,1.96,653,107.81,Pending
LN004805,CUS01468,2022-03-03,,PayLater,Mobile App,DKI Jakarta,29,Employed,8190555,3402689,1,2.62,691,41.54,Pending
LN004806,CUS03156,2022-08-24,,Business Loan,Mobile App,DKI Jakarta,19,Employed,2276209,52114388,18,2.71,597,127.2,Rejected
LN004807,CUS00851,2022-10-19,,PayLater,Partner API,Jawa Barat,26,Employed,5495039,1146159,12,2.84,655,1.74,Rejected
LN004808,CUS01852,2023-08-19,2023-08-22,PayLater,Mobile App,Sumatera Utara,37,Freelancer,8983071,4903827,12,2.12,599,4.55,Approved
LN004809,CUS01263,2024-06-20,,Business Loan,Mobile App,Sulawesi Selatan,43,Business Owner,1500000,18606074,3,2.75,591,413.47,Pending
LN004810,CUS01898,2023-02-03,,KTA (Personal Loan),Web,DKI Jakarta,28,Employed,4421497,26048141,6,2.56,617,98.19,Pending
LN004811,CUS01086,2024-01-08,,PayLater,Mobile App,Jawa Barat,38,Self-Employed,3566240,2412861,3,2.47,593,22.55,Pending
LN004812,CUS03492,2022-03-31,2022-04-01,PayLater,Agent,Sumatera Utara,18,Business Owner,3281378,2120085,18,1.88,704,3.59,Approved
LN004813,CUS00492,2022-03-02,,PayLater,Agent,DKI Jakarta,37,Business Owner,6300099,4018927,3,2.58,591,21.26,Rejected
LN004814,CUS00371,2023-02-12,,KTA (Personal Loan),Mobile App,Bali,25,Employed,9794777,38540762,12,2.59,577,32.79,Pending
LN004815,CUS00646,2023-02-10,2023-02-11,PayLater,Mobile App,Jawa Tengah,34,Freelancer,4615732,4573512,6,2.55,791,16.51,Approved
LN004816,CUS03308,2023-08-05,,KTA (Personal Loan),Mobile App,Kalimantan Timur,30,Freelancer,5656072,22796938,12,2.7,726,33.59,Pending
LN004817,CUS02811,2022-12-23,,KTA (Personal Loan),Mobile App,Jawa Barat,42,Employed,5354959,30388078,12,2.85,501,47.29,Pending
LN004818,CUS01247,2023-03-25,,PayLater,Web,Jawa Barat,25,Freelancer,5005413,4515381,6,1.95,588,15.03,Rejected
LN004819,CUS03385,2023-06-21,2023-06-26,PayLater,Mobile App,Jawa Barat,37,Business Owner,2600834,4972316,12,2.39,669,15.93,Approved
LN004820,CUS02887,2022-12-23,2022-12-25,PayLater,Mobile App,Sulawesi Selatan,29,Freelancer,9723101,4861824,6,2.76,675,8.33,Approved
LN004821,CUS02855,2023-11-27,,PayLater,Mobile App,Jawa Barat,30,Employed,5968855,3730297,18,2.37,530,3.47,Pending
LN004822,CUS02472,2023-05-19,2023-05-21,KTA (Personal Loan),Mobile App,Jawa Timur,30,Self-Employed,6336754,11445240,18,2.98,742,10.03,Approved
LN004823,CUS00166,2023-01-01,2023-01-05,KTA (Personal Loan),Mobile App,Jawa Tengah,25,Employed,3081856,6043370,12,2.55,716,16.34,Approved
LN004824,CUS00881,2023-02-06,,Business Loan,Web,Kalimantan Timur,31,Business Owner,3795839,166791487,24,1.52,688,183.09,Rejected
LN004825,CUS03424,2022-02-14,2022-02-19,PayLater,Mobile App,DKI Jakarta,31,Self-Employed,4498560,4284239,18,2.92,758,5.29,Approved
LN004826,CUS01343,2022-12-27,,Education Loan,Mobile App,Jawa Barat,33,Employed,1991649,23659022,12,2.44,686,98.99,Rejected
LN004827,CUS00608,2023-06-21,,PayLater,Partner API,DKI Jakarta,32,Self-Employed,1815965,1759655,1,1.62,685,96.9,Pending
LN004828,CUS00374,2022-07-27,2022-07-30,PayLater,Partner API,Jawa Tengah,38,Self-Employed,3486816,3379180,12,2.37,774,8.08,Approved
LN004829,CUS02913,2022-02-12,,KTA (Personal Loan),Mobile App,Jawa Barat,39,Business Owner,6841112,19231179,6,1.87,738,46.85,Pending
LN004830,CUS01017,2022-10-09,,Business Loan,Mobile App,DKI Jakarta,23,Business Owner,3378917,95623166,12,2.88,582,235.83,Rejected
LN004831,CUS01458,2024-02-16,2024-02-21,PayLater,Mobile App,Sumatera Utara,38,Business Owner,2713270,2220957,12,2.48,700,6.82,Approved
LN004832,CUS01624,2022-08-16,,KTA (Personal Loan),Mobile App,Jawa Barat,22,Employed,3066774,46113803,12,2.04,596,125.3,Pending
LN004833,CUS02104,2023-11-25,,Business Loan,Partner API,Jawa Tengah,36,Student,3804682,54489892,12,2.91,690,119.35,Pending
LN004834,CUS00201,2023-03-07,,Business Loan,Mobile App,Jawa Barat,36,Self-Employed,4043548,119746071,12,2.73,688,246.78,Rejected
LN004835,CUS02774,2023-09-17,,PayLater,Web,Jawa Tengah,18,Employed,18333881,2124416,3,2.38,539,3.86,Rejected
LN004836,CUS01225,2024-07-23,,Business Loan,Agent,DKI Jakarta,32,Employed,9414116,135983511,3,1.88,640,481.49,Pending
LN004837,CUS01066,2023-05-07,,Business Loan,Web,Sumatera Utara,28,Student,9247029,117266996,12,2.08,671,105.68,Pending
LN004838,CUS03360,2024-01-28,,KTA (Personal Loan),Mobile App,Jawa Barat,25,Self-Employed,10080331,46578995,6,2.07,615,77.01,Rejected
LN004839,CUS00713,2024-02-02,,Business Loan,Mobile App,Banten,42,Employed,2746000,29306308,18,2.87,675,59.29,Rejected
LN004840,CUS00128,2022-12-17,,Education Loan,Mobile App,DKI Jakarta,26,Employed,2401321,10516020,3,1.66,714,145.98,Pending
LN004841,CUS01657,2024-12-15,,PayLater,Partner API,Jawa Tengah,25,Employed,2573625,3948565,3,2.48,647,51.14,Rejected
LN004842,CUS01853,2024-06-07,2024-06-09,PayLater,Mobile App,Sulawesi Selatan,32,Freelancer,11135537,2159540,12,2.37,667,1.62,Approved
LN004843,CUS02278,2022-05-14,2022-05-18,KTA (Personal Loan),Mobile App,Jawa Barat,37,Employed,3600680,12460270,12,3.02,760,28.84,Approved
LN004844,CUS03065,2022-08-31,,PayLater,Mobile App,DKI Jakarta,30,Employed,2359911,2764945,6,2.62,687,19.53,Rejected
LN004845,CUS02254,2022-10-23,,PayLater,Mobile App,DKI Jakarta,41,Business Owner,3860667,3434639,6,2.77,666,14.83,Pending
LN004846,CUS01024,2022-09-25,,KTA (Personal Loan),Web,Sumatera Utara,36,Employed,4333062,7017202,1,2.24,573,161.95,Pending
LN004847,CUS00388,2023-01-24,,PayLater,Partner API,DKI Jakarta,18,Employed,5873706,1812298,1,1.88,703,30.85,Pending
LN004848,CUS01893,2023-01-28,,KTA (Personal Loan),Agent,Bali,27,Business Owner,5812486,41424014,1,2.34,676,712.67,Pending
LN004849,CUS00418,2024-12-26,,Business Loan,Web,DKI Jakarta,27,Freelancer,3042043,108846467,12,2.89,752,298.17,Rejected
LN004850,CUS03293,2024-02-14,2024-02-16,PayLater,Mobile App,Jawa Tengah,35,Employed,7544597,659206,24,2.89,653,0.36,Approved
LN004851,CUS03252,2024-02-06,,Education Loan,Mobile App,Jawa Tengah,18,Business Owner,3407305,12048775,6,2.28,504,58.94,Rejected
LN004852,CUS00573,2023-10-14,,PayLater,Mobile App,DKI Jakarta,52,Employed,4552479,3376132,1,2.07,513,74.16,Pending
LN004853,CUS00498,2024-05-29,,Business Loan,Mobile App,Jawa Tengah,36,Employed,7549658,47878299,18,1.97,708,35.23,Pending
LN004854,CUS00049,2023-05-16,,Business Loan,Web,Jawa Timur,33,Employed,3401937,167204367,24,2.43,604,204.79,Rejected
LN004855,CUS00253,2022-04-05,,PayLater,Agent,Banten,41,Employed,3553123,3544591,3,2.57,684,33.25,Rejected
LN004856,CUS03402,2023-01-23,2023-01-26,PayLater,Web,Jawa Tengah,50,Employed,7130909,2621205,6,3.24,659,6.13,Approved
LN004857,CUS03199,2023-08-26,,PayLater,Partner API,Sumatera Utara,38,Employed,2988578,4620307,3,2.56,636,51.53,Pending
LN004858,CUS00911,2022-11-01,,Business Loan,Mobile App,Banten,39,Employed,3969192,84442146,3,2.81,642,709.15,Pending
LN004859,CUS00536,2023-11-03,,Business Loan,Mobile App,DKI Jakarta,33,Business Owner,6978843,54663948,12,2.11,580,65.27,Rejected
LN004860,CUS00812,2023-05-22,2023-05-27,PayLater,Agent,Jawa Barat,30,Self-Employed,17148202,3476313,36,2.52,648,0.56,Approved
LN004861,CUS03374,2022-04-20,,KTA (Personal Loan),Web,DKI Jakarta,28,Business Owner,7189924,30798283,12,2.57,603,35.7,Pending
LN004862,CUS01641,2023-07-28,,PayLater,Mobile App,DKI Jakarta,25,Employed,6639401,2008615,36,2.43,620,0.84,Rejected
LN004863,CUS01525,2022-09-16,,KTA (Personal Loan),Mobile App,Jawa Timur,26,Employed,6875187,20464905,6,2.49,624,49.61,Pending
LN004864,CUS02812,2024-11-06,2024-11-09,Education Loan,Mobile App,Jawa Tengah,21,Employed,2626162,14955257,24,2.56,631,23.73,Approved
LN004865,CUS02582,2024-09-28,2024-10-01,PayLater,Partner API,Jawa Timur,31,Employed,5359099,1810123,3,2.74,723,11.26,Approved
LN004866,CUS02641,2023-03-05,,Education Loan,Mobile App,Banten,18,Business Owner,4911493,22756035,3,3.08,639,154.44,Pending
LN004867,CUS00345,2022-06-16,,Business Loan,Mobile App,Jawa Barat,33,Self-Employed,6064115,133758096,18,1.37,731,122.54,Pending
LN004868,CUS02386,2024-08-21,,Education Loan,Web,Jawa Barat,31,Freelancer,5362030,16019441,6,3.06,773,49.79,Pending
LN004869,CUS02401,2022-05-13,2022-05-14,PayLater,Web,Jawa Timur,33,Employed,6279295,2290346,6,1.64,718,6.08,Approved
LN004870,CUS01061,2022-12-09,2022-12-12,PayLater,Mobile App,DKI Jakarta,27,Employed,4147715,2142730,12,2.65,692,4.31,Approved
LN004871,CUS03330,2024-11-07,2024-11-11,PayLater,Mobile App,Sumatera Utara,56,Employed,5178954,1775607,6,3.68,676,5.71,Approved
LN004872,CUS00308,2024-03-05,,KTA (Personal Loan),Web,Jawa Barat,42,Employed,2393461,8856349,12,2.48,719,30.84,Rejected
LN004873,CUS00090,2024-11-08,,KTA (Personal Loan),Mobile App,Jawa Timur,22,Self-Employed,4126763,17069210,6,2.59,657,68.94,Pending
LN004874,CUS00265,2024-02-06,2024-02-09,PayLater,Mobile App,DIY Yogyakarta,33,Employed,11518311,1945406,18,2.34,728,0.94,Approved
LN004875,CUS00810,2024-10-18,,Business Loan,Agent,Jawa Tengah,27,Business Owner,6054022,114059961,6,2.83,699,314.01,Rejected
LN004876,CUS02646,2024-11-28,2024-12-01,PayLater,Partner API,DKI Jakarta,23,Employed,4937629,3982048,12,2.68,621,6.72,Approved
LN004877,CUS01817,2024-08-08,,PayLater,Web,DKI Jakarta,21,Business Owner,15597519,2280659,1,2.16,721,14.62,Pending
LN004878,CUS03315,2023-01-02,,PayLater,Web,DKI Jakarta,35,Employed,2209877,4751406,18,2.44,657,11.94,Pending
LN004879,CUS00528,2023-10-22,,PayLater,Mobile App,Banten,26,Employed,2569636,4223074,12,1.94,641,13.7,Pending
LN004880,CUS00377,2024-02-05,,PayLater,Agent,Jawa Barat,39,Employed,13972131,4931608,3,2.44,611,11.77,Rejected
LN004881,CUS03471,2024-12-12,2024-12-13,PayLater,Agent,DKI Jakarta,39,Employed,5139801,4442913,3,2.29,663,28.81,Approved
LN004882,CUS03398,2024-09-16,,Business Loan,Web,Jawa Timur,42,Business Owner,4322734,127177930,6,2.57,729,490.35,Rejected
LN004883,CUS03314,2024-10-10,,Business Loan,Web,Jawa Barat,25,Business Owner,2434923,123711064,12,2.15,721,423.39,Pending
LN004884,CUS01359,2024-08-28,2024-08-29,PayLater,Web,Jawa Timur,35,Business Owner,6540775,1082867,12,2.39,678,1.38,Approved
LN004885,CUS00502,2023-07-04,,KTA (Personal Loan),Web,Jawa Barat,37,Employed,6931760,37507966,6,2.5,697,90.18,Rejected
LN004886,CUS00175,2024-04-01,,KTA (Personal Loan),Mobile App,Jawa Barat,28,Student,2592807,32009308,12,2.54,751,102.88,Pending
LN004887,CUS01889,2022-03-16,,PayLater,Mobile App,Jawa Tengah,25,Employed,4596396,2781194,24,2.64,638,2.52,Pending
LN004888,CUS00208,2023-03-01,,KTA (Personal Loan),Mobile App,Jawa Barat,44,Employed,4088296,36197909,1,2.41,560,885.4,Rejected
LN004889,CUS00689,2023-03-26,,KTA (Personal Loan),Mobile App,Sulawesi Selatan,33,Student,5830041,24982152,6,2.11,754,71.42,Rejected
LN004890,CUS02351,2023-02-20,,KTA (Personal Loan),Mobile App,DKI Jakarta,37,Student,2554579,28573684,12,2.54,607,93.21,Pending
LN004891,CUS01775,2024-07-14,,KTA (Personal Loan),Mobile App,DKI Jakarta,25,Self-Employed,10597375,22925853,12,2.41,594,18.03,Pending
LN004892,CUS03366,2023-04-26,,KTA (Personal Loan),Partner API,Jawa Barat,22,Employed,8661883,37281690,1,3.01,506,430.41,Pending
LN004893,CUS02968,2024-03-21,,PayLater,Mobile App,DKI Jakarta,27,Employed,4021007,4444749,3,3.08,695,36.85,Rejected
LN004894,CUS01618,2023-03-24,,Business Loan,Web,Banten,31,Self-Employed,4391130,169760538,1,1.81,520,3865.99,Pending
LN004895,CUS02033,2023-09-19,,PayLater,Mobile App,Jawa Barat,23,Business Owner,4607035,4037113,12,2.81,589,7.3,Pending
LN004896,CUS00121,2024-05-20,2024-05-22,Business Loan,Mobile App,Jawa Barat,31,Employed,3134447,12619663,12,2.91,697,33.55,Approved
