repayment_id,loan_id,customer_id,installment_no,due_date,paid_date,monthly_payment_idr,delay_days,repayment_status
RP0011856,LN003086,CUS00981,3,2025-03-02,2025-03-02,264674,0,On Time
RP0011857,LN003086,CUS00981,4,2025-04-01,2025-04-01,264674,0,On Time
RP0011858,LN003086,CUS00981,5,2025-05-01,2025-05-01,264674,0,On Time
RP0011859,LN003086,CUS00981,6,2025-05-31,2025-05-31,264674,0,On Time
RP0011860,LN003090,CUS02176,1,2023-12-05,2023-12-05,339077,0,On Time
RP0011861,LN003090,CUS02176,2,2024-01-04,2024-01-04,339077,0,On Time
RP0011862,LN003090,CUS02176,3,2024-02-03,2024-02-03,339077,0,On Time
RP0011863,LN003090,CUS02176,4,2024-03-04,2024-03-04,339077,0,On Time
RP0011864,LN003090,CUS02176,5,2024-04-03,2024-04-03,339077,0,On Time
RP0011865,LN003090,CUS02176,6,2024-05-03,2024-05-03,339077,0,On Time
RP0011866,LN003090,CUS02176,7,2024-06-02,2024-06-02,339077,0,On Time
RP0011867,LN003090,CUS02176,8,2024-07-02,2024-07-02,339077,0,On Time
RP0011868,LN003090,CUS02176,9,2024-08-01,2024-08-01,339077,0,On Time
RP0011869,LN003090,CUS02176,10,2024-08-31,2024-08-31,339077,0,On Time
RP0011870,LN003090,CUS02176,11,2024-09-30,2024-09-30,339077,0,On Time
RP0011871,LN003090,CUS02176,12,2024-10-30,2024-10-30,339077,0,On Time
RP0011872,LN003092,CUS02614,1,2025-01-24,2025-01-24,2128921,0,On Time
RP0011873,LN003092,CUS02614,2,2025-02-23,2025-02-23,2128921,0,On Time
RP0011874,LN003092,CUS02614,3,2025-03-25,2025-03-25,2128921,0,On Time
RP0011875,LN003092,CUS02614,4,2025-04-24,2025-04-24,2128921,0,On Time
RP0011876,LN003092,CUS02614,5,2025-05-24,2025-05-24,2128921,0,On Time
RP0011877,LN003092,CUS02614,6,2025-06-23,2025-06-23,2128921,0,On Time
RP0011878,LN003093,CUS00954,1,2024-08-03,2024-10-22,1871490,80,Overdue
RP0011879,LN003093,CUS00954,2,2024-09-02,2024-09-02,1871490,0,On Time
RP0011880,LN003093,CUS00954,3,2024-10-02,2024-10-02,1871490,0,On Time
RP0011881,LN003093,CUS00954,4,2024-11-01,2024-11-01,1871490,0,On Time
RP0011882,LN003093,CUS00954,5,2024-12-01,2024-12-01,1871490,0,On Time
RP0011883,LN003093,CUS00954,6,2024-12-31,2024-12-31,1871490,0,On Time
RP0011884,LN003093,CUS00954,7,2025-01-30,2025-01-30,1871490,0,On Time
RP0011885,LN003093,CUS00954,8,2025-03-01,2025-03-01,1871490,0,On Time
RP0011886,LN003093,CUS00954,9,2025-03-31,2025-03-31,1871490,0,On Time
RP0011887,LN003093,CUS00954,10,2025-04-30,2025-04-30,1871490,0,On Time
RP0011888,LN003093,CUS00954,11,2025-05-30,2025-05-30,1871490,0,On Time
RP0011889,LN003093,CUS00954,12,2025-06-29,2025-06-29,1871490,0,On Time
RP0011890,LN003095,CUS00411,1,2023-10-17,2023-10-17,145772,0,On Time
RP0011891,LN003095,CUS00411,2,2023-11-16,2023-11-16,145772,0,On Time
RP0011892,LN003095,CUS00411,3,2023-12-16,2023-12-16,145772,0,On Time
RP0011893,LN003095,CUS00411,4,2024-01-15,2024-01-15,145772,0,On Time
RP0011894,LN003095,CUS00411,5,2024-02-14,2024-02-14,145772,0,On Time
RP0011895,LN003095,CUS00411,6,2024-03-15,2024-03-15,145772,0,On Time
RP0011896,LN003096,CUS01693,1,2022-11-01,2022-11-01,3055424,0,On Time
RP0011897,LN003096,CUS01693,2,2022-12-01,2022-12-01,3055424,0,On Time
RP0011898,LN003096,CUS01693,3,2022-12-31,2022-12-31,3055424,0,On Time
RP0011899,LN003096,CUS01693,4,2023-01-30,2023-01-30,3055424,0,On Time
RP0011900,LN003096,CUS01693,5,2023-03-01,2023-03-01,3055424,0,On Time
RP0011901,LN003096,CUS01693,6,2023-03-31,2023-03-31,3055424,0,On Time
RP0011902,LN003097,CUS01353,1,2023-10-23,2023-10-23,430712,0,On Time
RP0011903,LN003097,CUS01353,2,2023-11-22,2023-11-22,430712,0,On Time
RP0011904,LN003097,CUS01353,3,2023-12-22,2023-12-22,430712,0,On Time
RP0011905,LN003097,CUS01353,4,2024-01-21,2024-01-21,430712,0,On Time
RP0011906,LN003097,CUS01353,5,2024-02-20,2024-02-20,430712,0,On Time
RP0011907,LN003097,CUS01353,6,2024-03-21,2024-03-21,430712,0,On Time
RP0011908,LN003097,CUS01353,7,2024-04-20,2024-04-20,430712,0,On Time
RP0011909,LN003097,CUS01353,8,2024-05-20,2024-05-20,430712,0,On Time
RP0011910,LN003097,CUS01353,9,2024-06-19,2024-06-19,430712,0,On Time
RP0011911,LN003097,CUS01353,10,2024-07-19,2024-07-19,430712,0,On Time
RP0011912,LN003097,CUS01353,11,2024-08-18,2024-08-18,430712,0,On Time
RP0011913,LN003097,CUS01353,12,2024-09-17,2024-09-17,430712,0,On Time
RP0011914,LN003101,CUS02791,1,2024-10-22,2024-10-22,300217,0,On Time
RP0011915,LN003101,CUS02791,2,2024-11-21,2024-11-21,300217,0,On Time
RP0011916,LN003101,CUS02791,3,2024-12-21,2024-12-21,300217,0,On Time
RP0011917,LN003101,CUS02791,4,2025-01-20,2025-01-20,300217,0,On Time
RP0011918,LN003101,CUS02791,5,2025-02-19,2025-02-19,300217,0,On Time
RP0011919,LN003101,CUS02791,6,2025-03-21,2025-03-21,300217,0,On Time
RP0011920,LN003101,CUS02791,7,2025-04-20,2025-04-20,300217,0,On Time
RP0011921,LN003101,CUS02791,8,2025-05-20,2025-05-20,300217,0,On Time
RP0011922,LN003101,CUS02791,9,2025-06-19,2025-06-19,300217,0,On Time
RP0011923,LN003103,CUS00564,1,2023-09-18,2023-09-18,303237,0,On Time
RP0011924,LN003103,CUS00564,2,2023-10-18,2023-10-18,303237,0,On Time
RP0011925,LN003103,CUS00564,3,2023-11-17,2023-11-17,303237,0,On Time
RP0011926,LN003103,CUS00564,4,2023-12-17,2023-12-17,303237,0,On Time
RP0011927,LN003103,CUS00564,5,2024-01-16,2024-01-16,303237,0,On Time
RP0011928,LN003103,CUS00564,6,2024-02-15,2024-02-15,303237,0,On Time
RP0011929,LN003103,CUS00564,7,2024-03-16,2024-03-16,303237,0,On Time
RP0011930,LN003103,CUS00564,8,2024-04-15,2024-04-15,303237,0,On Time
RP0011931,LN003103,CUS00564,9,2024-05-15,2024-05-15,303237,0,On Time
RP0011932,LN003103,CUS00564,10,2024-06-14,2024-06-14,303237,0,On Time
RP0011933,LN003103,CUS00564,11,2024-07-14,2024-07-14,303237,0,On Time
RP0011934,LN003103,CUS00564,12,2024-08-13,2024-08-13,303237,0,On Time
RP0011935,LN003103,CUS00564,13,2024-09-12,2024-09-12,303237,0,On Time
RP0011936,LN003103,CUS00564,14,2024-10-12,2024-10-12,303237,0,On Time
RP0011937,LN003103,CUS00564,15,2024-11-11,2024-11-11,303237,0,On Time
RP0011938,LN003103,CUS00564,16,2024-12-11,2024-12-11,303237,0,On Time
RP0011939,LN003103,CUS00564,17,2025-01-10,2025-01-10,303237,0,On Time
RP0011940,LN003103,CUS00564,18,2025-02-09,2025-02-09,303237,0,On Time
RP0011941,LN003103,CUS00564,19,2025-03-11,2025-03-11,303237,0,On Time
RP0011942,LN003103,CUS00564,20,2025-04-10,2025-04-10,303237,0,On Time
RP0011943,LN003103,CUS00564,21,2025-05-10,2025-05-10,303237,0,On Time
RP0011944,LN003103,CUS00564,22,2025-06-09,2025-06-09,303237,0,On Time
RP0011945,LN003111,CUS02665,1,2023-09-10,2023-09-10,87881,0,On Time
RP0011946,LN003111,CUS02665,2,2023-10-10,2023-10-10,87881,0,On Time
RP0011947,LN003111,CUS02665,3,2023-11-09,2023-11-09,87881,0,On Time
RP0011948,LN003111,CUS02665,4,2023-12-09,2023-12-09,87881,0,On Time
RP0011949,LN003111,CUS02665,5,2024-01-08,2024-01-08,87881,0,On Time
RP0011950,LN003111,CUS02665,6,2024-02-07,2024-02-07,87881,0,On Time
RP0011951,LN003111,CUS02665,7,2024-03-08,2024-03-08,87881,0,On Time
RP0011952,LN003111,CUS02665,8,2024-04-07,2024-04-07,87881,0,On Time
RP0011953,LN003111,CUS02665,9,2024-05-07,2024-05-07,87881,0,On Time
RP0011954,LN003111,CUS02665,10,2024-06-06,2024-06-06,87881,0,On Time
RP0011955,LN003111,CUS02665,11,2024-07-06,2024-07-06,87881,0,On Time
RP0011956,LN003111,CUS02665,12,2024-08-05,2024-08-05,87881,0,On Time
RP0011957,LN003113,CUS03097,1,2023-01-28,2023-01-28,184270,0,On Time
RP0011958,LN003113,CUS03097,2,2023-02-27,2023-02-27,184270,0,On Time
RP0011959,LN003113,CUS03097,3,2023-03-29,2023-03-29,184270,0,On Time
RP0011960,LN003113,CUS03097,4,2023-04-28,2023-04-28,184270,0,On Time
RP0011961,LN003113,CUS03097,5,2023-05-28,2023-05-28,184270,0,On Time
RP0011962,LN003113,CUS03097,6,2023-06-27,2023-06-27,184270,0,On Time
RP0011963,LN003113,CUS03097,7,2023-07-27,2023-07-27,184270,0,On Time
RP0011964,LN003113,CUS03097,8,2023-08-26,2023-08-26,184270,0,On Time
RP0011965,LN003113,CUS03097,9,2023-09-25,2023-09-25,184270,0,On Time
RP0011966,LN003113,CUS03097,10,2023-10-25,2023-10-25,184270,0,On Time
RP0011967,LN003113,CUS03097,11,2023-11-24,2023-11-24,184270,0,On Time
RP0011968,LN003113,CUS03097,12,2023-12-24,2023-12-24,184270,0,On Time
RP0011969,LN003118,CUS00243,1,2022-04-29,2022-04-29,1852438,0,On Time
RP0011970,LN003118,CUS00243,2,2022-05-29,2022-05-29,1852438,0,On Time
RP0011971,LN003118,CUS00243,3,2022-06-28,2022-06-28,1852438,0,On Time
RP0011972,LN003118,CUS00243,4,2022-07-28,2022-07-28,1852438,0,On Time
RP0011973,LN003118,CUS00243,5,2022-08-27,2022-08-27,1852438,0,On Time
RP0011974,LN003118,CUS00243,6,2022-09-26,2022-09-26,1852438,0,On Time
RP0011975,LN003118,CUS00243,7,2022-10-26,2022-10-26,1852438,0,On Time
RP0011976,LN003118,CUS00243,8,2022-11-25,2022-11-25,1852438,0,On Time
RP0011977,LN003118,CUS00243,9,2022-12-25,2022-12-25,1852438,0,On Time
RP0011978,LN003118,CUS00243,10,2023-01-24,2023-01-24,1852438,0,On Time
RP0011979,LN003118,CUS00243,11,2023-02-23,2023-02-23,1852438,0,On Time
RP0011980,LN003118,CUS00243,12,2023-03-25,2023-03-25,1852438,0,On Time
RP0011981,LN003118,CUS00243,13,2023-04-24,2023-04-24,1852438,0,On Time
RP0011982,LN003118,CUS00243,14,2023-05-24,2023-05-24,1852438,0,On Time
RP0011983,LN003118,CUS00243,15,2023-06-23,2023-06-23,1852438,0,On Time
RP0011984,LN003118,CUS00243,16,2023-07-23,2023-07-23,1852438,0,On Time
RP0011985,LN003118,CUS00243,17,2023-08-22,2023-08-22,1852438,0,On Time
RP0011986,LN003118,CUS00243,18,2023-09-21,2023-09-21,1852438,0,On Time
RP0011987,LN003118,CUS00243,19,2023-10-21,2023-10-21,1852438,0,On Time
RP0011988,LN003118,CUS00243,20,2023-11-20,2023-11-20,1852438,0,On Time
RP0011989,LN003118,CUS00243,21,2023-12-20,2023-12-20,1852438,0,On Time
RP0011990,LN003118,CUS00243,22,2024-01-19,2024-01-19,1852438,0,On Time
RP0011991,LN003118,CUS00243,23,2024-02-18,2024-02-18,1852438,0,On Time
RP0011992,LN003118,CUS00243,24,2024-03-19,2024-03-19,1852438,0,On Time
RP0011993,LN003118,CUS00243,25,2024-04-18,2024-04-18,1852438,0,On Time
RP0011994,LN003118,CUS00243,26,2024-05-18,2024-05-18,1852438,0,On Time
RP0011995,LN003118,CUS00243,27,2024-06-17,2024-06-17,1852438,0,On Time
RP0011996,LN003118,CUS00243,28,2024-07-17,2024-07-17,1852438,0,On Time
RP0011997,LN003118,CUS00243,29,2024-08-16,2024-08-16,1852438,0,On Time
RP0011998,LN003118,CUS00243,30,2024-09-15,2024-09-15,1852438,0,On Time
RP0011999,LN003118,CUS00243,31,2024-10-15,2024-10-15,1852438,0,On Time
RP0012000,LN003118,CUS00243,32,2024-11-14,2024-11-14,1852438,0,On Time
RP0012001,LN003118,CUS00243,33,2024-12-14,2024-12-14,1852438,0,On Time
RP0012002,LN003118,CUS00243,34,2025-01-13,2025-01-13,1852438,0,On Time
RP0012003,LN003118,CUS00243,35,2025-02-12,2025-02-12,1852438,0,On Time
RP0012004,LN003118,CUS00243,36,2025-03-14,2025-03-14,1852438,0,On Time
RP0012005,LN003120,CUS00367,1,2022-10-22,2022-10-22,550631,0,On Time
RP0012006,LN003120,CUS00367,2,2022-11-21,2022-11-21,550631,0,On Time
RP0012007,LN003120,CUS00367,3,2022-12-21,2022-12-21,550631,0,On Time
RP0012008,LN003120,CUS00367,4,2023-01-20,2023-01-20,550631,0,On Time
RP0012009,LN003120,CUS00367,5,2023-02-19,2023-02-19,550631,0,On Time
RP0012010,LN003120,CUS00367,6,2023-03-21,2023-03-21,550631,0,On Time
RP0012011,LN003132,CUS00721,1,2022-12-31,2022-12-31,443910,0,On Time
RP0012012,LN003132,CUS00721,2,2023-01-30,2023-01-30,443910,0,On Time
RP0012013,LN003132,CUS00721,3,2023-03-01,2023-03-01,443910,0,On Time
RP0012014,LN003137,CUS02030,1,2024-05-11,2024-05-11,1074433,0,On Time
RP0012015,LN003137,CUS02030,2,2024-06-10,2024-06-10,1074433,0,On Time
RP0012016,LN003137,CUS02030,3,2024-07-10,2024-07-10,1074433,0,On Time
RP0012017,LN003142,CUS00038,1,2022-12-17,2022-12-17,593961,0,On Time
RP0012018,LN003142,CUS00038,2,2023-01-16,2023-01-16,593961,0,On Time
RP0012019,LN003142,CUS00038,3,2023-02-15,2023-02-15,593961,0,On Time
RP0012020,LN003142,CUS00038,4,2023-03-17,2023-03-17,593961,0,On Time
RP0012021,LN003142,CUS00038,5,2023-04-16,2023-04-16,593961,0,On Time
RP0012022,LN003142,CUS00038,6,2023-05-16,2023-05-16,593961,0,On Time
RP0012023,LN003145,CUS02469,1,2023-12-13,2023-12-13,273963,0,On Time
RP0012024,LN003145,CUS02469,2,2024-01-12,2024-01-12,273963,0,On Time
RP0012025,LN003145,CUS02469,3,2024-02-11,2024-02-11,273963,0,On Time
RP0012026,LN003145,CUS02469,4,2024-03-12,2024-03-12,273963,0,On Time
RP0012027,LN003145,CUS02469,5,2024-04-11,2024-04-11,273963,0,On Time
RP0012028,LN003145,CUS02469,6,2024-05-11,2024-05-11,273963,0,On Time
RP0012029,LN003147,CUS01373,1,2024-10-01,2024-10-01,411065,0,On Time
RP0012030,LN003147,CUS01373,2,2024-10-31,2024-10-31,411065,0,On Time
RP0012031,LN003147,CUS01373,3,2024-11-30,2024-11-30,411065,0,On Time
RP0012032,LN003147,CUS01373,4,2024-12-30,2024-12-30,411065,0,On Time
RP0012033,LN003147,CUS01373,5,2025-01-29,2025-01-29,411065,0,On Time
RP0012034,LN003147,CUS01373,6,2025-02-28,2025-02-28,411065,0,On Time
RP0012035,LN003147,CUS01373,7,2025-03-30,2025-03-30,411065,0,On Time
RP0012036,LN003147,CUS01373,8,2025-04-29,2025-04-29,411065,0,On Time
RP0012037,LN003147,CUS01373,9,2025-05-29,2025-05-29,411065,0,On Time
RP0012038,LN003147,CUS01373,10,2025-06-28,2025-06-28,411065,0,On Time
RP0012039,LN003152,CUS02148,1,2022-09-21,2022-09-21,77519,0,On Time
RP0012040,LN003152,CUS02148,2,2022-10-21,2022-10-21,77519,0,On Time
RP0012041,LN003152,CUS02148,3,2022-11-20,2022-11-20,77519,0,On Time
RP0012042,LN003152,CUS02148,4,2022-12-20,2022-12-20,77519,0,On Time
RP0012043,LN003152,CUS02148,5,2023-01-19,2023-01-19,77519,0,On Time
RP0012044,LN003152,CUS02148,6,2023-02-18,2023-02-18,77519,0,On Time
RP0012045,LN003152,CUS02148,7,2023-03-20,2023-03-20,77519,0,On Time
RP0012046,LN003152,CUS02148,8,2023-04-19,2023-04-19,77519,0,On Time
RP0012047,LN003152,CUS02148,9,2023-05-19,2023-05-19,77519,0,On Time
RP0012048,LN003152,CUS02148,10,2023-06-18,2023-06-18,77519,0,On Time
RP0012049,LN003152,CUS02148,11,2023-07-18,2023-07-18,77519,0,On Time
RP0012050,LN003152,CUS02148,12,2023-08-17,2023-08-17,77519,0,On Time
RP0012051,LN003152,CUS02148,13,2023-09-16,2023-09-16,77519,0,On Time
RP0012052,LN003152,CUS02148,14,2023-10-16,2023-10-16,77519,0,On Time
RP0012053,LN003152,CUS02148,15,2023-11-15,2023-11-15,77519,0,On Time
RP0012054,LN003152,CUS02148,16,2023-12-15,2023-12-15,77519,0,On Time
RP0012055,LN003152,CUS02148,17,2024-01-14,2024-01-14,77519,0,On Time
RP0012056,LN003152,CUS02148,18,2024-02-13,2024-02-13,77519,0,On Time
RP0012057,LN003156,CUS02066,1,2022-09-28,2022-09-28,1194206,0,On Time
RP0012058,LN003156,CUS02066,2,2022-10-28,2022-10-28,1194206,0,On Time
RP0012059,LN003156,CUS02066,3,2022-11-27,2022-11-27,1194206,0,On Time
RP0012060,LN003163,CUS00666,1,2022-08-09,2022-08-09,597930,0,On Time
RP0012061,LN003163,CUS00666,2,2022-09-08,2022-09-08,597930,0,On Time
RP0012062,LN003163,CUS00666,3,2022-10-08,2022-10-08,597930,0,On Time
RP0012063,LN003163,CUS00666,4,2022-11-07,2022-11-07,597930,0,On Time
RP0012064,LN003163,CUS00666,5,2022-12-07,2022-12-07,597930,0,On Time
RP0012065,LN003163,CUS00666,6,2023-01-06,2023-01-06,597930,0,On Time
RP0012066,LN003163,CUS00666,7,2023-02-05,2023-02-05,597930,0,On Time
RP0012067,LN003163,CUS00666,8,2023-03-07,2023-03-07,597930,0,On Time
RP0012068,LN003163,CUS00666,9,2023-04-06,2023-04-06,597930,0,On Time
RP0012069,LN003163,CUS00666,10,2023-05-06,2023-05-06,597930,0,On Time
RP0012070,LN003163,CUS00666,11,2023-06-05,2023-06-05,597930,0,On Time
RP0012071,LN003163,CUS00666,12,2023-07-05,2023-07-05,597930,0,On Time
RP0012072,LN003163,CUS00666,13,2023-08-04,2023-08-04,597930,0,On Time
RP0012073,LN003163,CUS00666,14,2023-09-03,2023-09-03,597930,0,On Time
RP0012074,LN003163,CUS00666,15,2023-10-03,2023-10-03,597930,0,On Time
RP0012075,LN003163,CUS00666,16,2023-11-02,2023-11-02,597930,0,On Time
RP0012076,LN003163,CUS00666,17,2023-12-02,2023-12-02,597930,0,On Time
RP0012077,LN003163,CUS00666,18,2024-01-01,2024-01-01,597930,0,On Time
RP0012078,LN003163,CUS00666,19,2024-01-31,2024-01-31,597930,0,On Time
RP0012079,LN003163,CUS00666,20,2024-03-01,2024-03-01,597930,0,On Time
RP0012080,LN003163,CUS00666,21,2024-03-31,2024-03-31,597930,0,On Time
RP0012081,LN003163,CUS00666,22,2024-04-30,2024-04-30,597930,0,On Time
RP0012082,LN003163,CUS00666,23,2024-05-30,2024-05-30,597930,0,On Time
RP0012083,LN003163,CUS00666,24,2024-06-29,2024-06-29,597930,0,On Time
RP0012084,LN003164,CUS02995,1,2023-12-01,2023-12-01,174940,0,On Time
RP0012085,LN003164,CUS02995,2,2023-12-31,2023-12-31,174940,0,On Time
RP0012086,LN003164,CUS02995,3,2024-01-30,2024-01-30,174940,0,On Time
RP0012087,LN003164,CUS02995,4,2024-02-29,2024-02-29,174940,0,On Time
RP0012088,LN003164,CUS02995,5,2024-03-30,2024-03-30,174940,0,On Time
RP0012089,LN003164,CUS02995,6,2024-04-29,2024-04-29,174940,0,On Time
RP0012090,LN003164,CUS02995,7,2024-05-29,2024-05-29,174940,0,On Time
RP0012091,LN003164,CUS02995,8,2024-06-28,2024-06-28,174940,0,On Time
RP0012092,LN003164,CUS02995,9,2024-07-28,2024-07-28,174940,0,On Time
RP0012093,LN003164,CUS02995,10,2024-08-27,2024-08-27,174940,0,On Time
RP0012094,LN003164,CUS02995,11,2024-09-26,2024-09-26,174940,0,On Time
RP0012095,LN003164,CUS02995,12,2024-10-26,2024-10-26,174940,0,On Time
RP0012096,LN003164,CUS02995,13,2024-11-25,2024-11-25,174940,0,On Time
RP0012097,LN003164,CUS02995,14,2024-12-25,2024-12-25,174940,0,On Time
RP0012098,LN003164,CUS02995,15,2025-01-24,2025-01-24,174940,0,On Time
RP0012099,LN003164,CUS02995,16,2025-02-23,2025-02-23,174940,0,On Time
RP0012100,LN003164,CUS02995,17,2025-03-25,2025-03-25,174940,0,On Time
RP0012101,LN003164,CUS02995,18,2025-04-24,2025-04-24,174940,0,On Time
RP0012102,LN003164,CUS02995,19,2025-05-24,2025-05-24,174940,0,On Time
RP0012103,LN003164,CUS02995,20,2025-06-23,2025-06-23,174940,0,On Time
RP0012104,LN003166,CUS02656,1,2023-03-08,2023-03-08,208326,0,On Time
RP0012105,LN003166,CUS02656,2,2023-04-07,2023-04-07,208326,0,On Time
RP0012106,LN003166,CUS02656,3,2023-05-07,2023-05-07,208326,0,On Time
RP0012107,LN003166,CUS02656,4,2023-06-06,2023-06-06,208326,0,On Time
RP0012108,LN003166,CUS02656,5,2023-07-06,2023-07-06,208326,0,On Time
RP0012109,LN003166,CUS02656,6,2023-08-05,2023-08-05,208326,0,On Time
RP0012110,LN003166,CUS02656,7,2023-09-04,2023-09-04,208326,0,On Time
RP0012111,LN003166,CUS02656,8,2023-10-04,2023-10-04,208326,0,On Time
RP0012112,LN003166,CUS02656,9,2023-11-03,2023-11-03,208326,0,On Time
RP0012113,LN003166,CUS02656,10,2023-12-03,2023-12-03,208326,0,On Time
RP0012114,LN003166,CUS02656,11,2024-01-02,2024-01-02,208326,0,On Time
RP0012115,LN003166,CUS02656,12,2024-02-01,2024-02-01,208326,0,On Time
RP0012116,LN003166,CUS02656,13,2024-03-02,2024-03-02,208326,0,On Time
RP0012117,LN003166,CUS02656,14,2024-04-01,2024-04-01,208326,0,On Time
RP0012118,LN003166,CUS02656,15,2024-05-01,2024-05-01,208326,0,On Time
RP0012119,LN003166,CUS02656,16,2024-05-31,2024-05-31,208326,0,On Time
RP0012120,LN003166,CUS02656,17,2024-06-30,2024-06-30,208326,0,On Time
RP0012121,LN003166,CUS02656,18,2024-07-30,2024-07-30,208326,0,On Time
RP0012122,LN003166,CUS02656,19,2024-08-29,2024-08-29,208326,0,On Time
RP0012123,LN003166,CUS02656,20,2024-09-28,2024-09-28,208326,0,On Time
RP0012124,LN003166,CUS02656,21,2024-10-28,2024-10-28,208326,0,On Time
RP0012125,LN003166,CUS02656,22,2024-11-27,2024-11-27,208326,0,On Time
RP0012126,LN003166,CUS02656,23,2024-12-27,2024-12-27,208326,0,On Time
RP0012127,LN003166,CUS02656,24,2025-01-26,2025-01-26,208326,0,On Time
RP0012128,LN003166,CUS02656,25,2025-02-25,2025-02-25,208326,0,On Time
RP0012129,LN003166,CUS02656,26,2025-03-27,2025-03-27,208326,0,On Time
RP0012130,LN003166,CUS02656,27,2025-04-26,2025-04-26,208326,0,On Time
RP0012131,LN003166,CUS02656,28,2025-05-26,2025-05-26,208326,0,On Time
RP0012132,LN003166,CUS02656,29,2025-06-25,2025-06-25,208326,0,On Time
RP0012133,LN003170,CUS00058,1,2023-03-08,2023-03-08,1161253,0,On Time
RP0012134,LN003170,CUS00058,2,2023-04-07,2023-04-07,1161253,0,On Time
RP0012135,LN003170,CUS00058,3,2023-05-07,2023-05-07,1161253,0,On Time
RP0012136,LN003170,CUS00058,4,2023-06-06,2023-06-06,1161253,0,On Time
RP0012137,LN003170,CUS00058,5,2023-07-06,2023-07-06,1161253,0,On Time
RP0012138,LN003170,CUS00058,6,2023-08-05,2023-08-05,1161253,0,On Time
RP0012139,LN003170,CUS00058,7,2023-09-04,2023-09-04,1161253,0,On Time
RP0012140,LN003170,CUS00058,8,2023-10-04,2023-10-04,1161253,0,On Time
RP0012141,LN003170,CUS00058,9,2023-11-03,2023-11-03,1161253,0,On Time
RP0012142,LN003170,CUS00058,10,2023-12-03,2023-12-03,1161253,0,On Time
RP0012143,LN003170,CUS00058,11,2024-01-02,2024-01-02,1161253,0,On Time
RP0012144,LN003170,CUS00058,12,2024-02-01,2024-02-01,1161253,0,On Time
RP0012145,LN003171,CUS03018,1,2022-03-20,2022-03-20,233440,0,On Time
RP0012146,LN003171,CUS03018,2,2022-04-19,2022-04-19,233440,0,On Time
RP0012147,LN003171,CUS03018,3,2022-05-19,2022-05-19,233440,0,On Time
RP0012148,LN003171,CUS03018,4,2022-06-18,2022-06-18,233440,0,On Time
RP0012149,LN003171,CUS03018,5,2022-07-18,2022-07-18,233440,0,On Time
RP0012150,LN003171,CUS03018,6,2022-08-17,2022-08-17,233440,0,On Time
RP0012151,LN003171,CUS03018,7,2022-09-16,2022-09-16,233440,0,On Time
RP0012152,LN003171,CUS03018,8,2022-10-16,2022-10-16,233440,0,On Time
RP0012153,LN003171,CUS03018,9,2022-11-15,2022-11-15,233440,0,On Time
RP0012154,LN003171,CUS03018,10,2022-12-15,2022-12-15,233440,0,On Time
RP0012155,LN003171,CUS03018,11,2023-01-14,2023-01-14,233440,0,On Time
RP0012156,LN003171,CUS03018,12,2023-02-13,2023-02-13,233440,0,On Time
RP0012157,LN003172,CUS01381,1,2022-07-26,2022-07-26,371360,0,On Time
RP0012158,LN003172,CUS01381,2,2022-08-25,2022-08-25,371360,0,On Time
RP0012159,LN003172,CUS01381,3,2022-09-24,2022-09-24,371360,0,On Time
RP0012160,LN003172,CUS01381,4,2022-10-24,2022-10-24,371360,0,On Time
RP0012161,LN003172,CUS01381,5,2022-11-23,2022-11-23,371360,0,On Time
RP0012162,LN003172,CUS01381,6,2022-12-23,2022-12-23,371360,0,On Time
RP0012163,LN003172,CUS01381,7,2023-01-22,2023-01-22,371360,0,On Time
RP0012164,LN003172,CUS01381,8,2023-02-21,2023-02-21,371360,0,On Time
RP0012165,LN003172,CUS01381,9,2023-03-23,2023-03-23,371360,0,On Time
RP0012166,LN003172,CUS01381,10,2023-04-22,2023-04-22,371360,0,On Time
RP0012167,LN003172,CUS01381,11,2023-05-22,2023-05-22,371360,0,On Time
RP0012168,LN003172,CUS01381,12,2023-06-21,2023-06-21,371360,0,On Time
RP0012169,LN003175,CUS02326,1,2024-12-15,2024-12-15,190935,0,On Time
RP0012170,LN003175,CUS02326,2,2025-01-14,2025-01-14,190935,0,On Time
RP0012171,LN003175,CUS02326,3,2025-02-13,2025-02-13,190935,0,On Time
RP0012172,LN003175,CUS02326,4,2025-03-15,2025-03-15,190935,0,On Time
RP0012173,LN003175,CUS02326,5,2025-04-14,2025-04-14,190935,0,On Time
RP0012174,LN003175,CUS02326,6,2025-05-14,2025-05-14,190935,0,On Time
